signup_id,timeslot_date,credit_status,experiment_name,signup_date,link_click_date
492,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
493,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
494,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
495,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
496,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
497,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
498,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
499,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
500,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
501,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
502,03/09/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:47,
503,03/09/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:47,
504,03/09/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:47,
505,03/09/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:47,
506,03/09/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:47,
507,03/09/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:47,
508,03/09/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:47,
509,03/09/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:47,
510,03/09/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:47,
511,03/09/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:47,
512,03/09/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:47,
513,03/09/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:51,
514,03/09/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:51,
515,03/09/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:51,
516,03/09/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:51,
517,03/09/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:51,
518,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
519,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
520,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
521,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
522,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
523,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
524,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
525,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
526,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
527,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
528,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
529,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
530,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
531,03/11/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:05,
532,03/11/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:13,
533,03/11/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:13,
534,03/11/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:13,
535,03/11/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:13,
536,03/11/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:13,
537,03/11/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:13,
538,03/11/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:13,
539,03/11/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:13,
540,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
541,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
542,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
543,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
544,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
545,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
546,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
547,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
548,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
549,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
550,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
551,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
552,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
553,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
554,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
555,03/11/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:33,
556,9/20/2021 10:00:00 AM,N,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:39,
557,9/20/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:39,
558,9/20/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:39,
559,9/20/2021 10:00:00 AM,N,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:39,
560,9/20/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:39,
561,9/20/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:39,
562,9/20/2021 10:00:00 AM,N,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:39,
563,9/20/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:39,
564,9/20/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:39,
565,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
566,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
567,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
568,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
569,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
570,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
571,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
572,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
573,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
574,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
575,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
576,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
577,9/20/2021 2:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:45,
578,9/27/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:59,
579,9/27/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:59,
580,9/27/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:59,
581,9/27/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:59,
582,9/27/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:59,
583,9/27/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:59,
584,9/27/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:59,
585,9/27/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:59,
586,9/27/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:59,
587,9/27/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:59,
588,9/27/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 21:59,
589,9/27/2021 12:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:04,
590,9/27/2021 12:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:04,
591,9/27/2021 12:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:04,
592,9/27/2021 12:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:04,
593,9/27/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:13,
594,9/27/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:13,
595,9/27/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:13,
596,9/27/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:13,
597,9/27/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:13,
598,9/27/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:13,
599,9/27/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:13,
600,9/27/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:13,
601,9/27/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:13,
602,9/29/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:21,
603,9/29/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:21,
604,9/29/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:21,
605,9/29/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:21,
607,9/29/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:21,
608,9/29/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:21,
609,9/29/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:21,
610,9/29/2021 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:21,
611,9/29/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:25,
612,9/29/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:25,
613,9/29/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:25,
614,9/29/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:25,
615,9/29/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:25,
616,9/29/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:25,
617,9/29/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:25,
618,9/29/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:25,
619,9/29/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:25,
620,10/06/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:31,
621,10/06/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:31,
622,10/06/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:31,
623,10/06/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:31,
624,10/06/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:31,
625,10/06/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:31,
626,10/06/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:31,
627,10/06/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:31,
628,10/06/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:31,
629,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
630,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
631,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
632,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
633,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
634,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
635,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
636,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
637,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
638,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
639,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
640,10/06/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:37,
641,10/08/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:45,
642,10/08/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:45,
643,10/08/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:45,
644,10/08/2021 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:45,
645,10/08/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:48,
646,10/08/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:48,
647,10/08/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:48,
648,10/08/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:48,
649,10/08/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:48,
650,10/08/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:48,
651,10/08/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:48,
652,10/08/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:48,
653,10/08/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:48,
654,10/08/2021 15:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 22:48,
658,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
659,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
660,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
661,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
662,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
663,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
664,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
665,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
666,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
667,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
668,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
669,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
670,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
671,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
672,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
673,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
674,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
675,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
676,10/13/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:06,
678,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
679,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
680,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
681,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
682,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
683,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
684,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
685,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
686,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
688,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
689,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
690,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
691,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
692,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
693,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
694,10/13/2021 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:15,
695,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
696,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
697,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
698,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
699,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
700,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
701,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
702,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
703,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
704,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
705,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
706,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
707,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
708,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
709,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
710,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
711,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
712,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
713,10/14/2021 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:22,
714,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
715,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
716,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
717,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
718,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
719,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
720,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
721,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
722,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
723,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
724,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
725,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
726,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
727,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
728,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
729,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
730,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
731,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
732,10/14/2021 1:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/06/2022 14:30,
756,03/02/2020 12:00,N,HUGHES_KHAN_MENGEL - MENGEL1219A,4/27/2022 2:00:18 PM,
1813,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,7/27/2022 3:53:40 PM,
759,05/09/2022 12:00,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/05/2022 18:58,
760,05/09/2022 12:00,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/05/2022 18:59,
761,05/09/2022 12:00,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/05/2022 19:07,
762,05/09/2022 12:00,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/05/2022 19:07,
763,05/09/2022 12:00,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/05/2022 19:12,
764,05/09/2022 12:00,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/05/2022 19:13,
765,05/09/2022 12:00,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/05/2022 19:14,
767,05/09/2022 12:00,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/06/2022 12:47,
893,5/13/2022 3:00:00 PM,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/10/2022 17:36,
894,5/13/2022 3:00:00 PM,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/10/2022 19:33,
895,5/13/2022 3:00:00 PM,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/10/2022 21:05,
897,5/13/2022 3:00:00 PM,G,Interactions of first and second language (SOTOGARCIA-0122) pilot,05/10/2022 23:19,
