id_code,start_time,end_time,duration,Q0,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
11959,17/05/2022 10:37,17/05/2022 10:41,4,I agree,Student,MORRI25202,Female,Mailout,2002,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South West,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Health & Human Sciences
11962,17/05/2022 11:20,17/05/2022 11:24,4,I agree,Staff member,ALVAR86907,Female,From an instructor,1969,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,Christianity,East of England,Employed full-time,Yes,"£20, 001 to £30, 000","£30, 001 to £40, 000",Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
11965,17/05/2022 11:47,17/05/2022 11:50,3,I agree,Student,AKHTE91908,Female,Mailout,1999,British citizen,Bangladesh,Native / bilingual proficiency,English,Married,Islam,East Midlands,Not currently employed,Yes,"Below £10, 00","Below £10, 00",Only online,2020,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
11971,17/05/2022 11:57,17/05/2022 12:00,3,I agree,Staff member,OCONN11315,Female,Mailout,1993,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,[Decline to Answer],No religion,East of England,Employed full-time,No,"£20, 001 to £30, 000","Above £50, 001",Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
11974,17/05/2022 12:42,17/05/2022 12:44,2,I agree,Student,TAYLO04003,Female,From a friend,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South West,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Psychology
11977,17/05/2022 12:42,17/05/2022 12:45,3,I agree,Staff member,FAIET56804,Female,Other,1998,Permanent resident in the UK,Italy,Full professional proficiency,Italian,"Single, living with partner",Christianity,South East,Employed full-time,No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,2020,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
11980,17/05/2022 12:43,17/05/2022 12:46,3,I agree,Staff member,COYNE61706,Female,Mailout,1977,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,Christianity,South East,Employed part-time,Yes,"£20, 001 to £30, 000",[Decline to Answer],Online and lab based,[Decline to Answer],Not a student,[Decline to Answer]
11983,17/05/2022 12:55,17/05/2022 12:56,1,I agree,Staff member,HAYRO66609,Male,From a friend,1996,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,North West,Employed full-time,No,"£20, 001 to £30, 000","£20, 001 to £30, 000",Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
11986,17/05/2022 13:48,17/05/2022 13:53,5,I agree,Staff member,HOWAR36617,Female,Mailout,1966,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,No religion,South East,Employed full-time,Yes,"£40, 001 to £50, 000","Above £50, 001",Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
11992,17/05/2022 14:31,17/05/2022 14:33,2,I agree,Staff member,[Decline to Answer],Female,Other,1993,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,South East,Employed full-time,No,"£30, 001 to £40, 000","Above £50, 001",Online and lab based,[Decline to Answer],Not a student,[Decline to Answer]
11995,17/05/2022 14:41,17/05/2022 14:47,6,I agree,Student,FARLE40107,Female,Mailout,2001,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Employed part-time,No,"Below £10, 00",[Decline to Answer],Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Philosophy
12001,17/05/2022 20:42,17/05/2022 20:43,1,I agree,Student,[Decline to Answer],Other,Other,1999,Permanent resident in the UK,Finland,Native / bilingual proficiency,English,[Decline to Answer],No religion,South East,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
12004,17/05/2022 23:16,17/05/2022 23:20,4,I agree,Student,WILSO81908,Male,From an instructor,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,[Decline to Answer],Christianity,East of England,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2018,Undergraduate Degree (e.g. BA/BSc),Other
12010,20/05/2022 11:24,20/05/2022 11:26,2,I agree,Staff member,[Decline to Answer],Female,Other,1964,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,Christianity,East of England,Employed part-time,Yes,"£40, 001 to £50, 000","Above £50, 001",Online and lab based,Not a student,[Decline to Answer],[Decline to Answer]
12022,18/05/2022 18:48,18/05/2022 18:51,3,I agree,Student,[Decline to Answer],Male,Other,2001,Neither,Spain,Native / bilingual proficiency,Spanish,"Single, not living with partner",No religion,Not from the UK,Not currently employed,No,"Below £10, 00",[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Government
12025,18/05/2022 18:59,18/05/2022 19:03,4,I agree,Student,MALDO05109,Female,From a friend,2001,Neither,Paraguay,Native / bilingual proficiency,Spanish,"Single, not living with partner",No religion,South East,Not currently employed,No,"Below £10, 00","Above £50, 001",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Government
12028,19/05/2022 9:54,19/05/2022 9:57,3,I agree,Neither,[Decline to Answer],Female,Other,1975,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Employed full-time,Yes,"£20, 001 to £30, 000","£20, 001 to £30, 000",Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
12031,30/05/2022 22:21,30/05/2022 22:23,2,I agree,Neither,[Decline to Answer],Male,Other,1986,British citizen,Portugal,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Employed full-time,No,"£40, 001 to £50, 000","£40, 001 to £50, 000",Only lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
12034,19/05/2022 9:30,19/05/2022 9:32,2,I agree,Neither,[Decline to Answer],Female,Other,1982,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,No religion,East of England,Employed full-time,Yes,"£20, 001 to £30, 000","£30, 001 to £40, 000",Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
12040,23/05/2022 16:53,23/05/2022 16:55,2,I agree,Neither,N/A,Female,Other,1996,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Judaism,East of England,Not currently employed,No,"£10, 001 to £20, 000","£20, 001 to £30, 000",Online and lab based,not a student at Essex. began studies elsewhere in 2020,Master's Degree (e.g. MA/MSc/MRes),Psychology
12043,23/05/2022 10:53,23/05/2022 10:57,4,I agree,Neither,[Decline to Answer],Male,Other,1996,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Employed part-time,No,[Decline to Answer],[Decline to Answer],Only online,[Decline to Answer],Not a student,Not an Essex university student
12046,19/05/2022 10:47,19/05/2022 10:50,3,I agree,Neither,[Decline to Answer],Female,From a friend,1994,Neither,Mexico,Professional working proficiency,Spanish,"Single, living with partner",No religion,East of England,Employed full-time,No,"£20, 001 to £30, 000","Above £50, 001",Online and lab based,[Decline to Answer],Not a student,[Decline to Answer]
12049,19/05/2022 19:55,19/05/2022 19:59,4,I agree,Neither,[Decline to Answer],Female,Other,1957,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,No religion,Scotland,Retired,Yes,"£10, 001 to £20, 000","£30, 001 to £40, 000",Online and lab based,[Decline to Answer],[Decline to Answer],Not an Essex university student
12052,19/05/2022 10:07,19/05/2022 10:09,2,I agree,Staff member,AEDOS27904,Female,Mailout,1989,Permanent resident in the UK,Chile,Native / bilingual proficiency,Spanish,"Single, not living with partner",Christianity,[Decline to Answer],[Decline to Answer],No,[Decline to Answer],[Decline to Answer],[Decline to Answer],2020,PhD,Language & Linguistics
12058,19/05/2022 17:49,19/05/2022 17:53,4,I agree,Neither,[Decline to Answer],Female,Other,1976,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,Christianity,East of England,Employed full-time,Yes,"£20, 001 to £30, 000","£40, 001 to £50, 000",Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
12061,20/05/2022 8:25,20/05/2022 8:36,11,I agree,Neither,[Decline to Answer],Female,From a friend,1958,British citizen,Australia,Native / bilingual proficiency,English,Married,No religion,South East,Retired,Yes,[Decline to Answer],[Decline to Answer],Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
12064,19/05/2022 14:34,19/05/2022 14:38,4,I agree,Student,2001874,Female,From an instructor,1992,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,[Decline to Answer],Employed part-time,No,Prefer not to answer,Prefer not to answer,Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Computer Science & Electronic Engineering
12070,19/05/2022 17:39,19/05/2022 17:42,3,I agree,Neither,[Decline to Answer],Male,Mailout,1987,Permanent resident in the UK,Spain,Full professional proficiency,Spanish,"Single, not living with partner",No religion,South East,Employed full-time,No,"£20, 001 to £30, 000","£20, 001 to £30, 000",Online and lab based,N/A,Not a student,Not an Essex university student
12073,19/05/2022 18:58,19/05/2022 19:00,2,I agree,Student,HAYWA71000,Male,[Decline to Answer],2000,British citizen,United Kingdom,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Not currently employed,No,"Below £10, 00","£40, 001 to £50, 000",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Essex Business School
12076,19/05/2022 20:49,19/05/2022 20:53,4,I agree,Student,JAINS06900,Female,From a friend,1999,Neither,India,Native / bilingual proficiency,[Decline to Answer],"Single, not living with partner",Hinduism,South East,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
12079,19/05/2022 21:42,19/05/2022 21:44,2,I agree,Student,[Decline to Answer],Prefer not to say,[Decline to Answer],2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer]
12082,19/05/2022 23:13,19/05/2022 23:16,3,I agree,Student,OLAMI45106,Female,Other,2001,Neither,Ireland,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,Not from the UK,Employed part-time,No,"Below £10, 00",[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Law
12085,20/05/2022 3:41,20/05/2022 3:44,3,I agree,Student,Alimu91307,Male,From an instructor,2003,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Islam,London,[Decline to Answer],No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Computer Science & Electronic Engineering
12088,20/05/2022 8:51,20/05/2022 8:53,2,I agree,Staff member,sh16468,Female,Mailout,1989,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Married,Christianity,South East,Employed part-time,Yes,"£20, 001 to £30, 000","Above £50, 001",Online and lab based,n/a,Not a student,Not an Essex university student
12091,20/05/2022 9:35,20/05/2022 9:37,2,I agree,Staff member,[Decline to Answer],Female,Other,1958,British citizen,Belgium,Native / bilingual proficiency,English,Married,No religion,East of England,Employed full-time,Yes,"Above £50, 001",[Decline to Answer],Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
12094,24/05/2022 18:41,24/05/2022 19:01,20,I agree,Staff member,Vivas05208,Male,From a friend,1982,British citizen,"Venezuela, Bolivian Republic of",Full professional proficiency,Spanish,Married,Christianity,East of England,Employed full-time,No,"£20, 001 to £30, 000","Above £50, 001",Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
12097,20/05/2022 13:48,20/05/2022 13:53,5,I agree,Neither,[Decline to Answer],Female,From a friend,1956,British citizen,United Kingdom,Native / bilingual proficiency,English,"Single, living with partner",Christianity,South East,Retired,Yes,"Below £10, 00","£10, 001 to £20, 000",Online and lab based,[Decline to Answer],Not a student,[Decline to Answer]
12100,03/06/2022 10:26,03/06/2022 10:30,4,I agree,Neither,[Decline to Answer],Male,From a friend,1970,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",[Decline to Answer],East of England,Employed part-time,No,"£20, 001 to £30, 000","£40, 001 to £50, 000",Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
12106,21/05/2022 9:28,21/05/2022 9:30,2,I agree,Student,BORLA67203,Female,Other,2002,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South West,Not currently employed,No,"Below £10, 00",[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
12112,20/05/2022 19:53,20/05/2022 19:56,3,I agree,Student,2002016,Male,From a friend,2001,Neither,Romania,Native / bilingual proficiency,Romanian,[Decline to Answer],Christianity,South East,Employed part-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Psychology
12115,21/05/2022 2:18,21/05/2022 2:20,2,I agree,Student,[Decline to Answer],Male,From a friend,1993,Neither,India,Professional working proficiency,Hindi,"Single, not living with partner",Islam,East of England,Not currently employed,No,"Below £10, 00",[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Computer Science & Electronic Engineering
12118,22/05/2022 18:32,22/05/2022 18:37,5,I agree,Staff member,PAULM21718,Female,Mailout,1957,British citizen,United States,Native / bilingual proficiency,English,Married,[Decline to Answer],East of England,Employed part-time,Yes,"£20, 001 to £30, 000",[Decline to Answer],Only online,[Decline to Answer],[Decline to Answer],[Decline to Answer]
12121,23/05/2022 9:22,23/05/2022 9:24,2,I agree,Student,BREAR75002,Female,From an instructor,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,Yokshire and the Humber,Employed part-time,No,"Below £10, 00",[Decline to Answer],Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
12124,23/05/2022 19:52,23/05/2022 19:54,2,I agree,Student,GBADE49107,Female,From a friend,2001,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,South East,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Psychoanalytic Studies
12130,23/05/2022 13:55,23/05/2022 14:01,6,I agree,Student,[Decline to Answer],Other,From a friend,2003,Permanent resident in the UK,Spain,[Decline to Answer],Spanish,"Single, not living with partner",Islam,South East,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Psychology
12133,23/05/2022 15:01,23/05/2022 15:06,5,I agree,Student,VYASS23203,Male,From a friend,2002,Neither,India,[Decline to Answer],Hindi,[Decline to Answer],[Decline to Answer],[Decline to Answer],[Decline to Answer],No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Economics
12136,24/05/2022 15:55,24/05/2022 16:02,7,I agree,Student,FARRA30009,Female,From a friend,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,West Midlands,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Biological Sciences
12139,23/05/2022 16:04,23/05/2022 16:06,2,I agree,Student,2107657,Female,Mailout,1991,Neither,Brazil,Full professional proficiency,Portuguese,"Single, living with partner",No religion,East Midlands,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Human Rights Centre
12142,23/05/2022 16:07,23/05/2022 16:10,3,I agree,Staff member,DIXON65508,Female,Mailout,1995,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,[Decline to Answer],No religion,South East,Employed full-time,No,"£20, 001 to £30, 000",[Decline to Answer],Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
12145,23/05/2022 16:21,23/05/2022 16:23,2,I agree,Student,BANIK29008,Female,From a friend,2000,Neither,India,Full professional proficiency,Bengali,"Single, not living with partner",Hinduism,South East,Employed part-time,No,"£10, 001 to £20, 000",[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Mathematical Sciences
12148,23/05/2022 16:34,23/05/2022 16:37,3,I agree,Student,MALCO44701,Female,Other,1997,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,East of England,Employed part-time,No,"£10, 001 to £20, 000",[Decline to Answer],Online and lab based,2022,Master's Degree (e.g. MA/MSc/MRes),Biological Sciences
12151,24/05/2022 14:28,24/05/2022 14:32,4,I agree,Neither,[Decline to Answer],Male,Other,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,South East,Employed full-time,No,"£20, 001 to £30, 000",Prefer not to answer,Online and lab based,[Decline to Answer],[Decline to Answer],[Decline to Answer]
12157,23/05/2022 18:14,23/05/2022 18:16,2,I agree,Student,CERVA57300,Male,From a friend,1993,Neither,Mexico,Native / bilingual proficiency,Spanish,"Single, not living with partner",Christianity,East of England,Not currently employed,No,"Below £10, 00","Above £50, 001",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Essex Business School
12160,23/05/2022 18:14,23/05/2022 18:17,3,I agree,Student,KARRE09503,Male,From a friend,1995,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2017,Undergraduate Degree (e.g. BA/BSc),History
12163,23/05/2022 18:13,23/05/2022 18:17,4,I agree,Student,WRAYT04401,Female,Mailout,1974,British citizen,I don't hold another citizenship,Professional working proficiency,English,"Single, living with partner",Christianity,East of England,Employed full-time,Yes,"£20, 001 to £30, 000","£40, 001 to £50, 000",Only online,2018,PhD,"Literature, Film & Theatre Studies"
12166,23/05/2022 18:20,23/05/2022 18:26,6,I agree,Student,MELOR13201,Female,Leaflet,2002,Permanent resident in the UK,Portugal,Native / bilingual proficiency,Portuguese,"Single, not living with partner",Other,London,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,[Decline to Answer],Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
12169,23/05/2022 19:37,23/05/2022 19:41,4,I agree,Student,NAIRV71705,Male,From a friend,1997,Neither,India,Full professional proficiency,[Decline to Answer],"Single, not living with partner",Hinduism,South East,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Computer Science & Electronic Engineering
12172,23/05/2022 21:23,23/05/2022 21:28,5,I agree,Student,MADAN08906,Male,From a friend,1999,Neither,India,Native / bilingual proficiency,Hindi,"Single, not living with partner",No religion,East of England,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Other
12175,25/05/2022 9:47,25/05/2022 9:49,2,I agree,Staff member,[Decline to Answer],Male,Other,1997,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,East of England,Employed full-time,No,"£30, 001 to £40, 000","Above £50, 001",Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
12178,24/05/2022 9:49,24/05/2022 9:51,2,I agree,Staff member,[Decline to Answer],Female,Other,1985,Permanent resident in the UK,United States,Native / bilingual proficiency,English,Divorced,Other,South East,Employed part-time,Yes,"£20, 001 to £30, 000","£20, 001 to £30, 000",Online and lab based,2013,PhD,Human Rights Centre
12181,24/05/2022 12:57,24/05/2022 12:59,2,I agree,Student,[Decline to Answer],Male,Mailout,1983,British citizen,Spain,[Decline to Answer],Spanish,Married,Christianity,South East,Employed part-time,Yes,[Decline to Answer],[Decline to Answer],Online and lab based,2017,Master's Degree (e.g. MA/MSc/MRes),Computer Science & Electronic Engineering
12184,24/05/2022 13:41,24/05/2022 13:44,3,I agree,Student,SAMED52702,Male,Other,1997,Neither,India,Full professional proficiency,Hindi,"Single, not living with partner",Christianity,East of England,Employed part-time,No,Prefer not to answer,Prefer not to answer,Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Health & Human Sciences
12187,24/05/2022 13:50,24/05/2022 13:52,2,I agree,Student,singh02508,Male,From a friend,1995,Neither,India,Full professional proficiency,Hindi,"Single, not living with partner",Hinduism,East of England,Employed part-time,No,Prefer not to answer,Prefer not to answer,Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Computer Science & Electronic Engineering
12190,24/05/2022 17:31,24/05/2022 17:35,4,I agree,Student,2000980,Female,From a friend,2002,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South West,Employed part-time,No,"Below £10, 00","Above £50, 001",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Biological Sciences
12193,24/05/2022 17:30,24/05/2022 17:36,6,I agree,Student,CRISP20108,Female,From a friend,2001,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",No religion,South East,Not currently employed,No,"Below £10, 00","Above £50, 001",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Biological Sciences
12196,24/05/2022 16:00,24/05/2022 16:04,4,I agree,Student,LEALT18300,Female,From a friend,1993,Neither,Mexico,Native / bilingual proficiency,Spanish,"Single, not living with partner",Christianity,South East,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Law
12199,24/05/2022 16:10,24/05/2022 16:12,2,I agree,Student,2100682,Female,From a friend,1986,Permanent resident in the UK,Canada,Full professional proficiency,English,Divorced,No religion,London,Employed part-time,No,"£30, 001 to £40, 000","Below £10, 00",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Law
12202,24/05/2022 22:23,24/05/2022 22:31,8,I agree,Student,HOGGE36104,Female,Mailout,2001,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,London,Employed part-time,No,"Below £10, 00","£30, 001 to £40, 000",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Language & Linguistics
12208,25/05/2022 12:20,25/05/2022 12:23,3,I agree,Student,THOMA81211,Female,From a friend,1992,Neither,India,Professional working proficiency,[Decline to Answer],Married,Christianity,South East,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2022,Master's Degree (e.g. MA/MSc/MRes),Psychology
12211,25/05/2022 12:30,25/05/2022 12:34,4,I agree,Student,PEREZ72113,Female,From a friend,2001,Neither,Mexico,Native / bilingual proficiency,Spanish,"Single, not living with partner",No religion,East of England,Not currently employed,No,"Below £10, 00","Below £10, 00",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Law
12214,25/05/2022 14:01,25/05/2022 14:03,2,I agree,Student,HAKKO62606,Female,From a friend,1996,Neither,Turkey,Professional working proficiency,Turkish,"Single, living with partner",[Decline to Answer],East of England,Employed part-time,No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Psychology
12217,25/05/2022 15:12,25/05/2022 15:20,8,I agree,Student,OPRES30806,Female,From a friend,1998,Permanent resident in the UK,Italy,Full professional proficiency,Italian,"Single, not living with partner",No religion,London,Not currently employed,No,"Below £10, 00",[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Government
12220,25/05/2022 22:19,25/05/2022 22:22,3,I agree,Student,WOODR37001,Female,Other,2000,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,South East,Employed part-time,No,"£10, 001 to £20, 000","£40, 001 to £50, 000",Only online,2020,Undergraduate Degree (e.g. BA/BSc),Psychology
12223,27/05/2022 11:36,27/05/2022 11:48,12,I agree,Neither,[Decline to Answer],Female,Other,1994,Neither,Turkey,Professional working proficiency,Turkish,Married,[Decline to Answer],London,Employed full-time,No,"£10, 001 to £20, 000","£10, 001 to £20, 000",Only online,[Decline to Answer],PhD,Economics
12226,26/05/2022 17:38,26/05/2022 17:40,2,I agree,Staff member,PIGGO66000,Female,Other,1990,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,[Decline to Answer],No religion,[Decline to Answer],Employed full-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,n/a,Not a student,Not an Essex university student
12229,26/05/2022 18:49,26/05/2022 18:58,9,I agree,Student,GONZA31025,Male,Mailout,2000,Permanent resident in the UK,Jamaica,Native / bilingual proficiency,English,[Decline to Answer],[Decline to Answer],Not from the UK,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Computer Science & Electronic Engineering
12235,26/05/2022 19:53,26/05/2022 19:56,3,I agree,Student,SOOKU01107,Male,From a friend,2001,Neither,Mauritius,Native / bilingual proficiency,English,"Single, not living with partner",[Decline to Answer],South East,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),Mathematical Sciences
12238,26/05/2022 20:13,26/05/2022 20:15,2,I agree,Student,BALAN53202,Female,Fresher's Fair,2002,Neither,Malayasia,Native / bilingual proficiency,English,"Single, not living with partner",Hinduism,Not from the UK,Not currently employed,No,[Decline to Answer],[Decline to Answer],Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Psychology
12244,27/05/2022 14:45,27/05/2022 14:49,4,I agree,Student,UZUNA40805,Female,From a friend,Turkey,Neither,Turkey,Full professional proficiency,Turkish,Married,No religion,Wales,Not currently employed,No,"Below £10, 00","£10, 001 to £20, 000",Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Law
12247,29/05/2022 1:47,29/05/2022 1:51,4,I agree,Staff member,HAYES77707,Male,From a friend,1987,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, living with partner",No religion,East of England,Employed full-time,No,[Decline to Answer],[Decline to Answer],Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
12250,30/05/2022 15:03,30/05/2022 15:06,3,I agree,Student,PASTE74901,Female,From a friend,1999,Neither,Poland,Professional working proficiency,Polish,"Single, living with partner",Christianity,Not from the UK,Employed part-time,No,"Below £10, 00","Below £10, 00",Online and lab based,2020,Undergraduate Degree (e.g. BA/BSc),History
12253,29/05/2022 22:18,29/05/2022 22:22,4,I agree,Student,2106558,Female,Other,2000,Neither,France,Professional working proficiency,French,"Single, living with partner",No religion,Not from the UK,Not currently employed,No,"Below £10, 00",[Decline to Answer],Online and lab based,2021,Master's Degree (e.g. MA/MSc/MRes),Sociology
12256,30/05/2022 10:26,30/05/2022 10:29,3,I agree,Student,SARPO38206,Male,From a friend,2002,British citizen,Spain,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,London,Not currently employed,No,"Below £10, 00","£10, 001 to £20, 000",Online and lab based,2021,Undergraduate Degree (e.g. BA/BSc),Law
12259,30/05/2022 10:46,30/05/2022 10:49,3,I agree,Staff member,DANIE74406,Female,From a friend,1984,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,Separated,No religion,East of England,Employed part-time,Yes,"£10, 001 to £20, 000","£10, 001 to £20, 000",Online and lab based,[Decline to Answer],Not a student,Not an Essex university student
12262,30/05/2022 17:25,30/05/2022 17:28,3,I agree,Student,[Decline to Answer],Female,From a friend,1999,British citizen,I don't hold another citizenship,Native / bilingual proficiency,English,"Single, not living with partner",Christianity,East of England,Employed part-time,No,"Below £10, 00","Above £50, 001",Online and lab based,2019,Undergraduate Degree (e.g. BA/BSc),Sociology
